datetime,open,max,min,close,volume
 2015/03/19-10:30,0.3692159889123381,0.3724800768576557,0.35772671433521275,0.36853875956783316,0.4615471430069599
 2015/03/19-13:00,0.3684285129303555,0.3789255677701828,0.3651841118845875,0.37353529467351226,0.24619288700193348
 2015/03/19-14:00,0.3738109112672063,0.3767600088197308,0.36357372350143313,0.3649636186096322,0.22948491084160721
 2015/03/19-15:00,0.36487699625161424,0.3720233407881059,0.35984108734683584,0.3716768513560335,0.24111647972326888
 2015/03/20-10:30,0.37357073109270156,0.3783428355435157,0.3668141871672913,0.36965697546224824,0.381031285352066
 2015/03/20-13:00,0.3697317856805366,0.3798547894289223,0.36661731817179566,0.3683182662928779,0.2642973789303818
 2015/03/20-14:00,0.3684481998299052,0.39077708129902033,0.36731817179576004,0.39077708129902033,0.3248440676718041
 2015/03/20-15:00,0.3907258953601914,0.39128500330739907,0.37912243676567847,0.38547736794027776,0.28423359853230834
 2015/03/23-10:30,0.39444671937505893,0.40338063439065097,0.3927693955334362,0.40338063439065097,0.46895665793285374
 2015/03/23-13:00,0.4034357577093897,0.40873153368822246,0.39877783727596294,0.4086606608498439,0.25347972732981994
 2015/03/23-14:00,0.4089323400636279,0.41233029892588263,0.3984274104639808,0.40067959177245077,0.2538147440740172
 2015/03/23-15:00,0.4006087189340724,0.41340520364128885,0.3999314895895675,0.41320045988597337,0.2970215496773325
 2015/03/24-10:30,0.4151061517623712,0.4151061517623712,0.40412479919362443,0.41356269883768537,0.46562356177554215
 2015/03/24-11:30,0.4139131256496676,0.4242802469524678,0.3789728163291019,0.39361593221406727,0.46631099373218254
 2015/03/24-14:00,0.39366318077298634,0.4116333826818281,0.39106451003244397,0.4050146470532648,0.23595916186882412
 2015/03/24-15:00,0.40480990329794936,0.41517308722083957,0.40291996094119115,0.4146494156928212,0.28496441118300403
 2015/03/25-10:30,0.41053091630705246,0.4126571014584054,0.4007032160519102,0.40935363971398864,0.453629627451257
 2015/03/25-11:30,0.4094717611112861,0.41506677796327196,0.3967973351812769,0.3993566321227202,0.2529572921301166
 2015/03/25-14:00,0.3996086244369546,0.4039318675780388,0.3922929725643367,0.40142769395533423,0.23409134777061053
 2015/03/25-15:00,0.40135682111695586,0.4131413991873247,0.4012780735187575,0.402569534129209,0.30165491189071175
 2015/03/26-10:30,0.39517119727848293,0.41425174032192014,0.38456783318108795,0.4107395974422779,0.45649059769646977
 2015/03/26-11:30,0.4107238479226383,0.420846851671024,0.39501370208208636,0.4073022647809241,0.3023364545428353
 2015/03/26-14:00,0.40751882067596934,0.41682284940309305,0.40751882067596934,0.4143816738589472,0.19145988487718404
 2015/03/26-15:00,0.4144013607584968,0.41547626547390304,0.40004961098686476,0.41098371499669245,0.24203850230982948
 2015/03/27-10:30,0.41257047910038736,0.4148659715878665,0.4020379878413708,0.40325070085362386,0.36417174620785087
 2015/03/27-11:30,0.40320345229470494,0.41529908337795685,0.4010536428638926,0.4152715217185874,0.1872963967830001
 2015/03/27-14:00,0.4163897376130027,0.42200050398462835,0.4153384571770559,0.42065785743534817,0.2025521782275992
 2015/03/27-15:00,0.42064604529561833,0.4207405424134563,0.4119838094938103,0.41452735691561393,0.2261802026717542
 2015/03/30-10:30,0.4222091851198538,0.4341630705263488,0.4222091851198538,0.4340449491290515,0.4710041728032033
 2015/03/30-11:30,0.43417488266607857,0.44338835165527446,0.43309210319085256,0.43808076353671205,0.2889977956872084
 2015/03/30-14:00,0.4382579456326581,0.44813683182662917,0.4382579456326581,0.4460578952341952,0.27111576934996917
 2015/03/30-15:00,0.4460421457145555,0.4556414779349229,0.44556178536554625,0.452117522915551,0.30095312234854993
 2015/03/31-10:30,0.46645746054745313,0.4711901911991684,0.45307036885374974,0.4586260119066367,0.6322647049149537
 2015/03/31-11:30,0.4585590764481682,0.4637091693703342,0.44866837811446736,0.45378697199735396,0.22573521375105643
 2015/03/31-14:00,0.4538027215169936,0.45980722587961054,0.4515308533089739,0.45767710334834777,0.1811043319741678
 2015/03/31-15:00,0.45788972186348303,0.4596733549626736,0.43280861183733893,0.4368916748039184,0.34910659731632093
 2015/04/01-10:30,0.4370649195199546,0.4495739754937474,0.434651305635178,0.4456838441427535,0.35723141254179747
 2015/04/01-11:30,0.4453570416102308,0.45749992125240163,0.4449593662393295,0.45734636343591506,0.22161785854225433
 2015/04/01-14:00,0.4593426150502409,0.46084275679591763,0.4501212713012252,0.45407046335086776,0.2612892723027144
 2015/04/01-15:00,0.45389328125492157,0.46400053548366765,0.45351923016347995,0.46145698806186397,0.3000351991798393
 2015/04/02-10:30,0.4683080291051122,0.47016647242259096,0.45522805304438196,0.4591299965351056,0.4525642599626006
 2015/04/02-11:30,0.45936230194979033,0.4712256276183575,0.45936230194979033,0.4643352127760102,0.22763235889529504
 2015/04/02-14:00,0.4644769584527671,0.4672764355687151,0.4479124011717641,0.44987715374681064,0.2710033336735401
 2015/04/02-15:00,0.45032207767663085,0.4679851639524993,0.45032207767663085,0.4675559895423189,0.26520873918131393
 2015/04/03-10:30,0.4587362585441143,0.47660015119538846,0.45438151636375085,0.47534806438403626,0.4153661808843684
 2015/04/03-11:30,0.47523388036664876,0.47899801556052535,0.4609805650927645,0.46526443443474963,0.2947544946219391
 2015/04/03-14:00,0.46589441522033564,0.47558824455854076,0.46577235644312837,0.47543468674205425,0.20060414641296032
 2015/04/03-15:00,0.4755213091000724,0.4825967807981856,0.4702649069203388,0.4825770938986359,0.3126556323297182
 2015/04/07-10:30,0.49655085519891634,0.5021655589504518,0.49366081834504033,0.4995826377295491,0.5429195480393745
 2015/04/07-11:30,0.49928339685639583,0.509965508551989,0.4992400856773867,0.509827700255142,0.29373166099923753
 2015/04/07-14:00,0.5105246164991966,0.5137453932655054,0.5078865719595551,0.5095638958011779,0.2668364005286748
 2015/04/07-15:00,0.5094575865436103,0.5209468611207357,0.5060517529215358,0.5209468611207357,0.3330868614485491
 2015/04/08-10:30,0.5269119916842536,0.5321762686238068,0.513127224619649,0.5213327243519073,0.5503491173943746
 2015/04/08-11:30,0.521068919897943,0.5269395533436229,0.49821636690080945,0.5228879894163226,0.42866750231920236
 2015/04/08-14:00,0.5242700097647022,0.5361569597127287,0.5194309698554194,0.5361569597127287,0.3051438244185077
 2015/04/08-15:00,0.5358734683592149,0.5359482785775033,0.5198758937852394,0.534109522159574,0.33089332646915004
 2015/04/09-10:30,0.5385666362175953,0.5425867011056162,0.5066581094276624,0.5103553091630704,0.6847409486441676
 2015/04/09-11:30,0.5106427378964941,0.5192262261001039,0.4968422213122498,0.5146509906447851,0.3449359496754695
 2015/04/09-14:00,0.5152534097710019,0.5244196302012787,0.5062525592969414,0.5081897502126184,0.25426408261177647
 2015/04/09-15:00,0.5081818754527986,0.5244708161401076,0.5081818754527986,0.5194309698554194,0.28790831284378215
 2015/04/10-10:30,0.5154778404258669,0.5301485179702018,0.5085913629634295,0.5275577219894793,0.4218396428217644
 2015/04/10-11:30,0.5274868491511007,0.5413582385737233,0.5243566321227201,0.5413582385737233,0.24640950178081214
 2015/04/10-14:00,0.542279585472643,0.5455830472170596,0.5313809178820045,0.5397517875704789,0.2675455613245292
 2015/04/10-15:00,0.5392911141210192,0.5518946672126499,0.5391060572652533,0.5496621728037293,0.3508145341183866
 2015/04/13-10:30,0.5647856490377041,0.5732549532239266,0.5588047689545469,0.5675103159353638,0.5835784980876215
 2015/04/13-11:30,0.5674670047563549,0.5746605978517655,0.5660849844079754,0.5734478848395121,0.2809710970448259
 2015/04/13-14:00,0.5734951333984313,0.5792752071061833,0.5686915299083376,0.5732864522632058,0.2955029174479057
 2015/04/13-15:00,0.573188017765458,0.586504236620783,0.573188017765458,0.5840748732163668,0.3443516382861531
 2015/04/14-10:30,0.5856773868397012,0.587543704917,0.5733533877216743,0.5814840772356442,0.6180454218192227
 2015/04/14-11:30,0.5810942766245629,0.5997102088386304,0.5799603112105081,0.5997102088386304,0.2890361146587542
 2015/04/14-14:00,0.5992377232494409,0.6023088795791729,0.5722036727879798,0.5809525309478059,0.34156830678087785
 2015/04/14-15:00,0.5808737833496077,0.5934458374019592,0.5769954641383435,0.5895320817715057,0.3192237850456201
 2015/04/15-10:30,0.589563580810785,0.5967453617664661,0.578688537499606,0.5965681796705198,0.5487319259217103
 2015/04/15-11:30,0.596603616089709,0.5992967839480894,0.5635611238857214,0.5714004472863576,0.35410757915576513
 2015/04/15-14:00,0.5717390619586102,0.592870979935112,0.5672228872019401,0.592693797839166,0.24536174446742665
 2015/04/15-15:00,0.5930402872712379,0.6050296090969225,0.5689198979431125,0.5692900116546443,0.33976400479019864
 2015/04/16-10:30,0.5581708507890508,0.5849174725170883,0.548634516647242,0.5815667622137524,0.4943348451075382
 2015/04/16-11:30,0.5814604529561846,0.6020372003653887,0.578153053831858,0.6006984911960185,0.27123494115901553
 2015/04/16-14:00,0.6007378649951174,0.6105498157306201,0.5965957413298894,0.5969146691025922,0.2897579586300223
 2015/04/16-15:00,0.5966351151289884,0.6130539893533248,0.5890989699814155,0.6128610577377388,0.3151527166909453
 2015/04/17-10:30,0.6364459633981163,0.6511835764009195,0.6364459633981163,0.6454546886319967,0.7064440365855145
 2015/04/17-11:30,0.6458011780640688,0.6502031688033513,0.6302485274199134,0.6469469556178536,0.32762380015765247
 2015/04/17-14:00,0.6476241849623584,0.6534003212902004,0.6396982392037039,0.6497188710744323,0.3281072620186415
 2015/04/17-15:00,0.6498842410306486,0.6609758402368728,0.6461594796358711,0.6492739471446121,0.4000606290427742
 2015/04/20-10:30,0.6548059659180395,0.6570896462657886,0.630449333795319,0.6534278829495701,0.8386051109116746
 2015/04/20-11:30,0.6532782625129934,0.6748472296594953,0.6523647903738933,0.6665905439884081,0.37592183253139033
 2015/04/20-14:00,0.6671732762150754,0.6763079976060729,0.6301343434025259,0.6301343434025259,0.49259778896647266
 2015/04/20-15:00,0.6298390399092825,0.6377610482880273,0.6113727281317919,0.6216256654172047,0.501558038605238
 2015/04/21-10:30,0.6197002866412572,0.6340205373736101,0.6104001952940433,0.6189009985195449,0.6793814505807384
 2015/04/21-11:30,0.6189836834976532,0.6398557344001007,0.6158731533688222,0.6359852899486566,0.3358405539703083
 2015/04/21-14:00,0.6361703468044225,0.6396785523041547,0.6252441175544147,0.6297799792106339,0.29272097166134026
 2015/04/21-15:00,0.6299374744070303,0.6520576747409202,0.6298587268088321,0.6517623712476768,0.3519320007813144
 2015/04/22-10:30,0.6560856143887611,0.6748039184804864,0.6534869436482186,0.672413928875169,0.7118039773090871
 2015/04/22-11:30,0.672598985730935,0.68184789113932,0.6685789208429141,0.6817967052004911,0.3486247136349736
 2015/04/22-14:00,0.6818675780388697,0.6867853655463506,0.6735242700097647,0.6735360821494943,0.34561674172995854
 2015/04/22-15:00,0.6732998393548995,0.6936088449302293,0.671697325731565,0.6930536743629317,0.47406093355446066
 2015/04/23-10:30,0.6993495448388821,0.7012473619554603,0.6877854600434684,0.6978100292941063,0.6606041729725689
 2015/04/23-11:30,0.6973336063250068,0.6973572306044664,0.6774459004000378,0.6966878760197813,0.3738090156668395
 2015/04/23-14:00,0.6975107884209532,0.7102993983683497,0.6975107884209532,0.7069171890257345,0.3380330304145818
 2015/04/23-15:00,0.7069053768860049,0.7111183733896115,0.6835094654613033,0.6993613569786121,0.4810004203924136
 2015/04/24-10:30,0.6763040602261629,0.697416291303115,0.6685749834630041,0.6961090811730241,0.6538805503158601
 2015/04/24-11:30,0.6964870696443757,0.6991172394241976,0.6687482281790404,0.6687482281790404,0.39119316481928873
 2015/04/24-14:00,0.667952877437238,0.6773080921031908,0.6615664472233598,0.6733037767348095,0.29989972592985914
 2015/04/24-15:00,0.6735636438088636,0.7000188994235675,0.6734258355120168,0.6911637320061735,0.4196486868188531
 2015/04/27-10:30,0.7101576526915929,0.7291161369578226,0.7101576526915929,0.7283089740762905,0.7319889911577097
 2015/04/27-11:30,0.7283404731155697,0.7345497212335023,0.7175914259615082,0.7234502472674581,0.4062477476056561
 2015/04/27-14:00,0.7237534255205215,0.7367113428040443,0.7237534255205215,0.730545405865121,0.3102505635400432
 2015/04/27-15:00,0.7303485368696253,0.7447120987809869,0.7297500551233185,0.7438104387816169,0.4284725778873513
 2015/04/28-10:30,0.743904935899455,0.7550516584244178,0.7278601127665606,0.734699341670079,0.8490710978974279
 2015/04/28-11:30,0.7348568368664754,0.7615247109963146,0.7348568368664754,0.7380461145935049,0.47277685346276765
 2015/04/28-14:00,0.7383847292657573,0.7479919362459445,0.7193908085803382,0.7303249125901657,0.33592671872952995
 2015/04/28-15:00,0.7298721139005259,0.7336519986140423,0.7067715059690678,0.7236549910227736,0.38456706211678504
 2015/04/29-10:30,0.7118074148738461,0.7118074148738461,0.6935655337512204,0.7028341260591551,0.5806081138026109
 2015/04/29-11:30,0.7029955586354614,0.7211626295397989,0.6936757803886979,0.7174418055249314,0.2752146675553999
 2015/04/29-14:00,0.7171543767915076,0.7329983935489964,0.7171543767915076,0.7230525718965571,0.27271977724879676
 2015/04/29-15:00,0.723280939931332,0.7311753866507071,0.7201270986234919,0.72381642359908,0.31953684199748505
 2015/04/30-10:30,0.7263324093615144,0.735778183765395,0.7182489684064634,0.7265529026364693,0.5905400024561864
 2015/04/30-11:30,0.7264190317195323,0.7272261946010644,0.7177882949570038,0.7221390997574572,0.2697321099720995
 2015/04/30-14:00,0.7221784735565564,0.7335890005354834,0.7213358742558349,0.7262654739030459,0.29415571017054215
 2015/04/30-15:00,0.7264544681387215,0.7264544681387215,0.7099253472769079,0.7100513434340251,0.33589176782429286
 2015/05/04-10:30,0.7099253472769079,0.7158944152203357,0.6887264938419377,0.7090040003779884,0.5677053982038814
 2015/05/04-11:30,0.7090551863168173,0.7248322676158375,0.7086732604655556,0.7248322676158375,0.281499017381089
 2015/05/04-14:00,0.7253992503228651,0.728013670583047,0.7147486376665511,0.7185167102403375,0.23521177833188991
 2015/05/04-15:00,0.7185206476202475,0.7257733014143067,0.7136382965319558,0.7253283774844866,0.2965694974404332
 2015/05/05-10:30,0.7250881973099821,0.7282538507575519,0.7108703184552869,0.7154298043909658,0.5758824088340954
 2015/05/05-11:30,0.7152959334740288,0.7172134374901565,0.6886713705231988,0.6929237408259046,0.2969993396857887
 2015/05/05-14:00,0.6922386367215799,0.6941640154975274,0.6754181497464326,0.6832574731470688,0.2799486098518018
 2015/05/05-15:00,0.6833716571644562,0.6870688568998644,0.6473643178883042,0.6537664976218224,0.3975695494626231
 2015/05/06-10:30,0.6588575298453397,0.669708948877059,0.6474233785869531,0.6555028821620938,0.4669316224993527
 2015/05/06-11:30,0.6553453869656976,0.6791114121019307,0.6542586701105615,0.6765993637194063,0.2597302232775839
 2015/05/06-14:00,0.6766859860774246,0.6841551957665292,0.662318486786153,0.6623421110656122,0.23828054864529927
 2015/05/06-15:00,0.6620979935111977,0.6639052508898478,0.6100340189624216,0.6264253315273884,0.4141098151668722
 2015/05/07-10:30,0.6140737707499918,0.6201491479509873,0.5907644816833084,0.6056556525025987,0.4252141373255325
 2015/05/07-11:30,0.6052067911928686,0.6128334960783695,0.595036538885564,0.6029467351245787,0.1611864731451467
 2015/05/07-14:00,0.603112105080795,0.6063013828078242,0.5835708885878981,0.5946428008945727,0.1999120569017674
 2015/05/07-15:00,0.594438057139257,0.6008481116325952,0.5786806627397864,0.5803343623019497,0.25337333492665326
 2015/05/08-10:30,0.5963870601946638,0.6063013828078242,0.5891619680599741,0.5954539011560145,0.3757753697621974
 2015/05/08-11:30,0.5955208366144831,0.6094906605348537,0.5950916622043025,0.6006788042964689,0.18792306882343263
 2015/05/08-14:00,0.6007063659558382,0.6017694585315145,0.5752275805587928,0.5884453649163701,0.24451824594109037
 2015/05/08-15:00,0.5887485431694331,0.6175622893501748,0.5835275774088888,0.617231549437742,0.2688883035082722
 2015/05/11-10:30,0.627212807509371,0.6369893218256844,0.6101600151195388,0.6356269883768545,0.506748325017321
 2015/05/11-11:30,0.6355403660188363,0.6420252307304627,0.6299020379878414,0.636768828550729,0.24547645118285238
 2015/05/11-14:00,0.6372295020001889,0.653475131508489,0.6372295020001889,0.6524514127319115,0.2939772988866501
 2015/05/11-15:00,0.6526797807666864,0.6678544429394901,0.6469390808580336,0.6674961413676881,0.33036810058593385
 2015/05/12-10:30,0.6709570983085014,0.6805131193498598,0.6614916370050712,0.6799697609222918,0.5826565332393405
 2015/05/12-11:30,0.6798122657258951,0.6871436671181526,0.6681024978738147,0.6788357955082369,0.3330908453898399
 2015/05/12-14:00,0.6789302926260747,0.6904786279018488,0.6776703310549027,0.6899864554131097,0.27250341266912964
 2015/05/12-15:00,0.6901911991684253,0.6944278199514912,0.6804383091315713,0.694128579078338,0.3388568594336756
 2015/05/13-10:30,0.6945853151478879,0.6997944687687023,0.6841670079062587,0.690738494975903,0.5431196496702942
 2015/05/13-11:30,0.6906676221375248,0.6982392037042868,0.6845331842378808,0.6916047185560841,0.27009820915680227
 2015/05/13-14:00,0.6921756386430213,0.6993810438781617,0.6881201373358111,0.6909589882508582,0.3035712838820494
 2015/05/13-15:00,0.6905061895612185,0.6924630673764448,0.6711775915834567,0.6841040098277003,0.3858590138605937
 2015/05/14-10:30,0.6829464201341857,0.6891556682521183,0.6658975651242638,0.673327401014269,0.5035512217545058
 2015/05/14-11:30,0.6736935773458907,0.6888603647588748,0.6734533971713862,0.6886595583834692,0.25409071380430076
 2015/05/14-14:00,0.6892304784704064,0.6925693766340126,0.6799579487825619,0.6826904904400415,0.22245077171733485
 2015/05/14-15:00,0.6824148738463477,0.6882500708728382,0.676071754811478,0.685108041704728,0.3091688561182666
 2015/05/15-10:30,0.6805839921882381,0.6805839921882381,0.6599284971808357,0.6600820549973224,0.480386854941445
 2015/05/15-11:30,0.6599796831196646,0.6616412574416479,0.6459468611207358,0.6602671118530885,0.26658772175853784
 2015/05/15-14:00,0.660511229407503,0.6643659243393075,0.647880114656503,0.6642793019812894,0.22282354929637535
 2015/05/15-15:00,0.6641769301036315,0.6757961382177842,0.6574282609380413,0.6576960027719152,0.31192545480009787
 2015/05/18-10:30,0.6455728100292938,0.6625704791003872,0.6388556399029829,0.6606057265253408,0.4296440875799629
 2015/05/18-11:30,0.6605663527262415,0.6615113239046209,0.6512938230383973,0.6580897407629065,0.20568199714861432
 2015/05/18-14:00,0.6585582889721863,0.6640312470469648,0.6497385579739815,0.650947333606325,0.22288434770476961
 2015/05/18-15:00,0.6507859010300185,0.6571683938639872,0.6443640343969508,0.6477738053989351,0.28608426436148765
 2015/05/19-10:30,0.6486754653983051,0.6777805776923802,0.6486754653983051,0.6751385957728288,0.4773936832820948
 2015/05/19-11:30,0.675363026427694,0.6939317100828425,0.6738353230226478,0.6937269663275268,0.2906512275533537
 2015/05/19-14:00,0.693813588685545,0.6983651998614039,0.6866711815289631,0.6887973666803162,0.26619217605125095
 2015/05/19-15:00,0.6886477462437395,0.700892997763568,0.6864782499133775,0.7005583204712256,0.3010810126378124
 2015/05/20-10:30,0.7074211736542032,0.7173039972280844,0.7063777679780765,0.7148391974044789,0.5321837500731592
 2015/05/20-11:30,0.7144730210728573,0.730002047437553,0.7144730210728573,0.7236077424638547,0.31136077442583754
 2015/05/20-14:00,0.7242022868302517,0.7378374334582792,0.7240447916338549,0.7349237723249439,0.2985794631829647
 2015/05/20-15:00,0.7349237723249439,0.7411093961634169,0.7085551390682582,0.7118743503323147,0.4092660739088086
 2015/05/21-10:30,0.7158668535609664,0.7239306076164675,0.7088583173213217,0.7201349733833119,0.47706240027997676
 2015/05/21-11:30,0.720386965697546,0.7318604907550319,0.7194104954798879,0.7314864396635903,0.2598925640736604
 2015/05/21-14:00,0.7314588780042206,0.7370775191356663,0.7192096891044822,0.7268639556493525,0.3100405501711295
 2015/05/21-15:00,0.7266749614136768,0.7449050303965729,0.7222729706743942,0.7446057895234194,0.35619970647013427
 2015/05/22-10:30,0.7664818723028944,0.7749708633886665,0.7579416952782939,0.7603277475037011,0.7995297294112849
 2015/05/22-11:30,0.760063943049737,0.779727218319841,0.7588669795571235,0.7790972375342552,0.3602393844468125
 2015/05/22-14:00,0.7795382240841654,0.786814502157684,0.7761993259205592,0.7854915425079535,0.33203708329537845
 2015/05/22-15:00,0.7855191041673227,0.7952129335055279,0.7840780231202947,0.7950751252086812,0.4466087296391009
 2015/05/25-10:30,0.7960515954263393,0.8339370649195199,0.7948310076542663,0.8313974548776263,0.8104490966143678
 2015/05/25-11:30,0.8316218855324912,0.8397998236053797,0.8247354080700539,0.8376342646549277,0.3897316934866428
 2015/05/25-14:00,0.8383626799382617,0.8499897628122339,0.8383626799382617,0.8481431316344851,0.38080974357333014
 2015/05/25-15:00,0.84837543704917,0.8569195514536806,0.8348977856175385,0.8565769994015182,0.4962317592986585
 2015/05/26-10:30,0.8727399439317101,0.8770277506536048,0.8430166629917785,0.8667118152896335,0.8655954278365138
 2015/05/26-11:30,0.8665110089142278,0.8877059249692881,0.8643218256843166,0.8876547390304592,0.40471531592741045
 2015/05/26-14:00,0.8879146061045138,0.8919110467130751,0.8656526600938671,0.8808233848867608,0.4516746670430689
 2015/05/26-15:00,0.8808351970264905,0.895029451601726,0.8806816392100041,0.8948089583267708,0.4692002172422015
 2015/05/27-10:30,0.9034515072290296,0.9133737046020095,0.8736455413109897,0.8967737109018175,0.8703481158276849
 2015/05/27-11:30,0.8966634642643396,0.9082236116798437,0.89214335212776,0.897915551075692,0.39974304925900905
 2015/05/27-14:00,0.8974036916874033,0.9044909755252463,0.8858671685513588,0.9028963366617315,0.3916986442108897
