2016/11/24	1328	3251.89	3253.04	3251.89	3252.87	106335	0.00
2016/11/24	1329	3252.61	3253.43	3252.53	3253.07	97959	0.00
2016/11/24	1330	3252.76	3253.50	3252.38	3252.86	100882	0.00
2016/11/24	1331	3252.74	3253.76	3252.74	3253.57	89574	0.00
2016/11/24	1332	3252.73	3253.39	3252.60	3252.71	90714	0.00
2016/11/24	1333	3252.74	3253.65	3252.73	3252.73	83656	0.00
2016/11/24	1334	3252.51	3253.12	3251.76	3252.31	81092	0.00
2016/11/24	1335	3252.63	3252.86	3251.97	3251.97	83510	0.00
2016/11/24	1336	3252.63	3252.71	3251.84	3252.06	84854	0.00
2016/11/24	1337	3252.37	3252.85	3251.73	3252.63	86666	0.00
2016/11/24	1338	3252.93	3253.92	3252.55	3253.51	97874	0.00
2016/11/24	1339	3254.71	3255.26	3253.60	3255.07	112148	0.00
2016/11/24	1340	3255.99	3256.60	3255.60	3256.07	109164	0.00
2016/11/24	1341	3256.82	3257.69	3256.82	3257.19	116531	0.00
2016/11/24	1342	3257.17	3257.72	3256.83	3257.38	110772	0.00
2016/11/24	1343	3257.70	3257.72	3256.03	3256.26	96023	0.00
2016/11/24	1344	3256.43	3256.48	3255.73	3256.02	92371	0.00
2016/11/24	1345	3255.66	3255.96	3254.93	3255.24	86363	0.00
2016/11/24	1346	3255.26	3255.76	3255.05	3255.18	86825	0.00
2016/11/24	1347	3255.58	3255.62	3254.23	3254.41	86458	0.00
2016/11/24	1348	3254.35	3254.97	3253.39	3253.39	79514	0.00
2016/11/24	1349	3254.04	3254.31	3253.06	3253.06	87413	0.00
2016/11/24	1350	3253.39	3253.48	3252.04	3252.29	85227	0.00
2016/11/24	1351	3252.56	3252.56	3250.90	3251.02	95829	0.00
2016/11/24	1352	3250.83	3250.83	3249.06	3249.45	111144	0.00
2016/11/24	1353	3249.60	3249.60	3247.72	3247.78	110224	0.00
2016/11/24	1354	3247.44	3247.81	3246.99	3247.81	112792	0.00
2016/11/24	1355	3246.89	3247.84	3246.46	3246.67	109291	0.00
2016/11/24	1356	3247.25	3247.51	3246.46	3246.97	101318	0.00
2016/11/24	1357	3246.84	3247.72	3246.66	3246.66	88440	0.00
2016/11/24	1358	3246.64	3247.60	3246.27	3246.60	79457	0.00
2016/11/24	1359	3246.66	3247.48	3245.52	3245.52	90981	0.00
2016/11/24	1400	3245.74	3246.50	3244.91	3245.14	100117	0.00
2016/11/24	1401	3244.73	3245.00	3243.41	3243.41	106379	0.00
2016/11/24	1402	3243.57	3243.57	3242.37	3242.37	113518	0.00
2016/11/24	1403	3242.60	3242.69	3241.83	3241.95	127085	0.00
2016/11/24	1404	3241.54	3242.30	3241.07	3241.38	121012	0.00
2016/11/24	1405	3241.17	3242.38	3241.17	3242.00	108563	0.00
2016/11/24	1406	3241.50	3243.04	3241.50	3243.04	95576	0.00
