date,time,open,max,min,close,volume,turnover
2017/01/03,935,0.5036975241434891,0.5059004392386526,0.5952870813397128,0.5397551783740896,0.5463444324576494,30461290496.0
2017/01/03,1035,0.5394991728292062,0.5114934114202055,0.6059449760765557,0.5164064492363497,0.195065894976237,16003909632.0
2017/01/03,1305,0.5157445244121435,0.494773060029283,0.6079904306220103,0.5186308123884278,0.16484605067498614,14760169472.0
2017/01/03,1405,0.5183745033440322,0.4988726207906303,0.604066985645933,0.5305318636479551,0.34267623018534177,22079021056.0
2017/01/04,935,0.5344795893839348,0.5240409956076135,0.6164234449760765,0.5572950610637273,0.6036917709031888,32821489664.0
2017/01/04,1035,0.5576969302772781,0.5973206442166914,0.6434808612440189,0.6271287297044571,0.37802626080026436,23533899776.0
2017/01/04,1305,0.6273348132856347,0.6202635431918013,0.7023923444976075,0.650222436315208,0.37415104333712373,23374413824.0
2017/01/04,1405,0.6502128020587358,0.626705710102489,0.7153708133971294,0.65705137287127,0.5115279762078316,29028360192.0
2017/01/05,935,0.6472576106782795,0.6271010248901909,0.7041028708133973,0.6526593182397784,0.7692142655820237,39633801216.0
2017/01/05,1035,0.6525882669004426,0.6224597364568086,0.7064354066985645,0.6432518205774844,0.2960654964962922,20160696320.0
2017/01/05,1305,0.6448255871498667,0.6353294289897515,0.7098803827751197,0.664815392026296,0.24950603065379867,18244476928.0
2017/01/05,1405,0.6641262389887306,0.6361639824304539,0.708732057416268,0.6385339038281717,0.48613970123723166,27983470592.0
2017/01/06,935,0.6294981830521896,0.5985505124450957,0.6619497607655507,0.5799778980476612,0.7000546695046214,36787445760.0
2017/01/06,1035,0.580249706601813,0.5561932650073208,0.6557177033492827,0.5813096823552745,0.2617884460254055,18749980672.0
2017/01/06,1305,0.5811263662457758,0.5489311859443632,0.6389354066985653,0.570272874103879,0.2788856654129127,19453632512.0
2017/01/06,1405,0.5699560256210844,0.5426061493411426,0.6313397129186605,0.5434813408517752,0.43935499703569797,26057981952.0
2017/01/09,935,0.5353986680429279,0.5241727672035142,0.6172727272727272,0.5570117027004055,0.6121507226093633,33169641472.0
2017/01/09,1035,0.5563819408113344,0.566032210834554,0.6359808612440195,0.5983395199909329,0.25096194030576047,18304385024.0
2017/01/09,1305,0.5983060673331161,0.5712884333821384,0.6561961722488038,0.5742823949448865,0.2164817622532583,16885321728.0
2017/01/09,1405,0.5734909435402903,0.5482430453879938,0.6471172248803825,0.581125499419115,0.3745470935261587,23390707712.0
2017/01/10,935,0.5849157982551637,0.563162518301611,0.6535047846889951,0.5821597574452413,0.6394414963407878,34292826112.0
