date,time,open,max,min,close,volume,turnover
2017/01/03,935,0.8508919751292925,0.8613055096068205,0.8863168219715544,0.8715012722646308,0.4059471980609631,18726471680.0
2017/01/03,1035,0.8755883549305592,0.8541162997836872,0.8638548307994116,0.8209576682859122,0.11724392900424932,9316612096.0
2017/01/03,1305,0.8274739961647973,0.8007380073800743,0.862334477685139,0.8186444598658343,0.11288907297467286,9174679552.0
2017/01/03,1405,0.8229995932360973,0.8096449930016538,0.8602256007846985,0.8362826740689338,0.22288769233129305,12759932928.0
2017/01/04,935,0.8391539310825729,0.8404377147219754,0.862334477685139,0.8671061762664813,0.4362955804071364,19715637248.0
2017/01/04,1035,0.8716950432913003,0.9418501081562534,0.9055419323197647,0.9595188526486236,0.2751478055440502,14463272960.0
2017/01/04,1305,0.9651345226335057,0.9777961572719175,0.9835703776360954,0.992192921582235,0.2590737416969641,13939369984.0
2017/01/04,1405,0.997036434423848,0.9939559740424988,1.0,1.0,0.3278521791154678,16181096448.0
2017/01/05,935,1.0,1.0,0.9838155958803326,0.9803955586398342,0.5313200484759231,22812813312.0
2017/01/05,1035,0.9852402812481843,0.9734062857869954,0.9851397743992143,0.9855424473745085,0.18645558163437495,11572488192.0
2017/01/05,1305,0.9922133767214821,0.9891207532764981,0.9951446787641,0.9943904695813092,0.11666835411968644,9297862656.0
2017/01/05,1405,0.9991864721947812,0.9819315434533646,0.9813634134379589,0.9560490400185061,0.31703253716231766,15828451328.0
2017/01/06,935,0.9427043988610604,0.9280442804428048,0.911574301128003,0.8748554244737458,0.5240962155030912,22577381376.0
2017/01/06,1035,0.8790167935382653,0.8665224583280315,0.9080922020598332,0.8896599583622488,0.1921999785233252,11759710208.0
2017/01/06,1305,0.8946481492242426,0.8660134877210846,0.8807258460029419,0.8635207032153601,0.18752788132603126,11607429120.0
2017/01/06,1405,0.8676855133941545,0.8436824023412652,0.885139774399215,0.8465186213277817,0.3164054182582417,15808000000.0
2017/01/09,935,0.8343889825091523,0.8107901768672859,0.8227072094163802,0.7916955817719176,0.44335189531655084,19945641984.0
2017/01/09,1035,0.7948166656981817,0.8419646265428163,0.8366846493379099,0.8498149433263934,0.1551843158912053,10553245696.0
2017/01/09,1305,0.855656923702713,0.830003817279552,0.8539480137322207,0.8052278510293785,0.12027919677236258,9415575552.0
2017/01/09,1405,0.8090534022894991,0.7958391652882038,0.8431093673369299,0.8267985195466108,0.2175814196082041,12586979328.0
2017/01/10,935,0.8221860654308786,0.7978750477159946,0.8428151054438442,0.809391626185519,0.33186616963504995,16311923712.0
2017/01/10,1035,0.8136440234760887,0.8330576409212368,0.8577243746934773,0.8555979643765901,0.12553024376025895,9586693120.0
2017/01/10,1305,0.8597245627288043,0.8280951775034994,0.8576262873957813,0.8143650242886887,0.07697976590424471,8004274176.0
2017/01/10,1405,0.8186995176942297,0.7939941468380195,0.8211868563021087,0.7693152903076572,0.2616389770966604,14022971392.0
2017/01/11,935,0.7485036899296883,0.7810790176867282,0.7991662579695928,0.7652093453620175,0.3841176921778882,18014984192.0
2017/01/11,1035,0.7693648672206402,0.7289095304746144,0.7605198626777826,0.694887809391626,0.2137125500483225,12460894208.0
2017/01/11,1305,0.6970190016851644,0.6815116427026344,0.7293771456596368,0.7097501734906323,0.18341080276742294,11473235968.0
2017/01/11,1405,0.7134057760474176,0.6912457055605041,0.7533594899460512,0.6876012028683782,0.255201497231043,13813141504.0
2017/01/12,935,0.6793538264861408,0.6950629851126094,0.7443845022069637,0.6943095072866068,0.3645030450856766,17375676416.0
2017/01/12,1035,0.6984717299087684,0.6981804300801626,0.7597842079450712,0.732477446217904,0.10655222667096201,8968159232.0
2017/01/12,1305,0.735080481143587,0.700216312507952,0.74757233938205,0.6796206338191076,0.10555110681577615,8935528448.0
2017/01/12,1405,0.6817363007728517,0.6463926708232606,0.7126532614026477,0.644749016886422,0.28941752189853803,14928363520.0
2017/01/13,935,0.6479167877273514,0.6231708868812826,0.6716527709661598,0.6012606985889423,0.4560992222375627,20361113600.0
2017/01/13,1035,0.6046835957928995,0.6091741951902275,0.6585581167238839,0.6322576914179969,0.16075383128537898,10734761984.0
2017/01/13,1305,0.6344935789412515,0.5855706832930394,0.6418832761157421,0.5577723802914637,0.10382223449460783,8879155200.0
2017/01/13,1405,0.5587773839270149,0.5124061585443436,0.5658165767533097,0.4701017811704837,0.36599413993587676,17424257024.0
2017/01/16,935,0.45813237259573525,0.3899351062476138,0.4330063756743498,0.3759541984732827,0.5274929050270759,22688086016.0
2017/01/16,1035,0.37823232029751924,0.311362768800102,0.4062285434036287,0.2771223687254215,0.2202251982757298,12673148928.0
2017/01/16,1305,0.2765413446452444,0.21236798574882362,0.37582148111819447,0.2604672681008559,0.13658490189761763,9947009024.0
