date,time,open,max,min,close,volume,turnover
2016/11/21,935,0.8381905541218183,0.8553422195162612,0.8739560129263019,0.8628001007331125,0.7414887952092967,117967077376.0
2016/11/21,1035,0.8622283768000393,0.8772387599933325,0.8947071188780477,0.8661158990430347,0.382539114692389,70397263872.0
2016/11/21,1305,0.8658721666212063,0.8513702552059554,0.8837636871333104,0.8504183222340367,0.32346483127977127,62568415232.0
2016/11/21,1405,0.850226950057,0.8369972529662895,0.8652903711605432,0.8545455817337286,0.4485186607418479,79141208064.0
2016/11/22,935,0.8615080114419194,0.8622569165090209,0.8957926771875884,0.8690609435334936,0.8043124841114896,126292770816.0
2016/11/22,1035,0.869103319975102,0.8719548877630159,0.9021554293602734,0.8882841793049411,0.37604826439930095,69537054720.0
2016/11/22,1305,0.888357357168334,0.8758688671928793,0.9057885985002984,0.8743494319771666,0.39424686706305473,71948828672.0
2016/11/22,1405,0.8739780253596577,0.8990990599201265,0.9024315251153014,0.9144817840953607,0.632450357860754,103516733440.0
2016/11/23,935,0.9318520383542096,0.9396304913493814,0.9459605308568387,0.9183502154569358,0.9956903983632976,151655153664.0
2016/11/23,1035,0.9184448500870729,0.9150811425920692,0.9304426944435726,0.9259611617885724,0.42317257701018096,75782193152.0
2016/11/23,1305,0.9258443311442615,0.9324548623946316,0.9448686976437733,0.9297106721137168,0.379265393000159,69963415552.0
2016/11/23,1405,0.9287887371225952,0.9148419549602442,0.9218837260377123,0.9062272650959755,0.6403819173452618,104567865344.0
2016/11/24,935,0.8966310680290657,0.9004544565004674,0.9212562356853764,0.9150484078571826,0.7850508368194049,123740110848.0
2016/11/24,1035,0.9151577460257504,0.9174657708002646,0.94235873623443,0.9183362247467683,0.412825247098642,74410917888.0
2016/11/24,1305,0.9177874292748082,0.9313676458863361,0.9462868258400524,0.919203648777212,0.3657915588914123,68177788928.0
2016/11/24,1405,0.9187595728163489,0.9069415149999642,0.9189156966711641,0.9017992053276618,0.6075208747390398,100212948992.0
2016/11/25,935,0.9006315436100796,0.8994614654228916,0.8455808991936747,0.8320485197828641,1.0,152226267136.0
